,sex,has_mobile,followers_count,graduation,relation,result,declared_langs,num_langs,city_freq,edu_Alumnus (Bachelor's),edu_Alumnus (Master's),edu_Alumnus (Specialist),edu_Candidate of Sciences,edu_PhD,edu_Student (Bachelor's),edu_Student (Master's),edu_Student (Specialist),edu_Undergraduate applicant,form_Distance Learning,form_Full-time,form_Part-time,form_nan,occ_university,occ_work,occ_nan
1807,0,1.0,158.0,2000.0,1.0,1,0,1.0,1371.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
1808,1,1.0,200.0,2015.0,1.0,0,1,2.0,14.0,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
1809,1,1.0,235.0,2013.0,1.0,1,1,1.0,84.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
1810,0,1.0,1315.0,2014.0,7.0,1,1,3.0,1371.0,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False
1811,0,1.0,321.0,2014.0,2.0,1,1,2.0,1010.0,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
1812,0,1.0,124.0,2012.0,0.0,1,1,1.0,84.0,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
1813,1,1.0,264.0,2013.0,4.0,0,1,1.0,39.0,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
1814,1,1.0,216.0,2017.0,4.0,0,1,1.0,44.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
1815,0,1.0,294.0,2009.0,4.0,1,1,1.0,1371.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
1816,0,1.0,555.0,2010.0,0.0,1,1,1.0,1.0,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
1817,1,1.0,295.0,2014.0,0.0,0,1,2.0,84.0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
1818,0,1.0,168.0,2011.0,4.0,1,1,1.0,1371.0,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
1819,0,1.0,231.0,2006.0,0.0,1,1,1.0,1.0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
1820,1,1.0,44.0,2013.0,1.0,0,1,1.0,84.0,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
1821,0,1.0,856.0,2016.0,0.0,1,1,1.0,12.0,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
1822,0,1.0,288.0,2011.0,4.0,1,1,1.0,39.0,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
1823,1,1.0,398.0,2013.0,7.0,0,1,1.0,41.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1824,1,1.0,128.0,2009.0,0.0,1,0,1.0,10.0,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
1825,0,1.0,286.0,2018.0,0.0,1,0,1.0,108.0,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
1826,0,1.0,125.0,1984.0,0.0,1,0,1.0,1010.0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
1827,1,1.0,95.0,2006.0,4.0,1,0,1.0,96.0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
1828,0,1.0,33.0,2003.0,4.0,0,1,1.0,7.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1829,0,1.0,388.0,2008.0,4.0,1,0,1.0,219.0,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False
1830,1,1.0,161.0,2014.0,0.0,0,1,2.0,68.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
1831,0,1.0,1440.0,2020.0,0.0,1,1,2.0,8.0,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
1832,0,1.0,272.0,2010.0,4.0,1,0,1.0,1371.0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
1833,1,1.0,1239.0,0.0,0.0,1,1,2.0,1371.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
1834,1,1.0,50.0,2010.0,0.0,0,1,1.0,21.0,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
1835,0,1.0,227.0,2011.0,0.0,1,1,1.0,1371.0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
1836,1,1.0,15.0,2008.0,4.0,0,0,1.0,91.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1837,0,1.0,960.0,0.0,0.0,1,1,1.0,108.0,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
1838,1,1.0,16.0,2014.0,6.0,0,1,1.0,21.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1839,1,1.0,67.0,2014.0,4.0,0,1,2.0,96.0,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
1840,1,1.0,21.0,2001.0,1.0,1,1,2.0,1371.0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
1841,1,1.0,25.0,2006.0,4.0,1,1,1.0,101.0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
1842,1,1.0,176.0,2020.0,4.0,0,1,3.0,5.0,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
1843,0,1.0,393.0,2014.0,0.0,1,1,1.0,1010.0,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False
1844,1,1.0,1.0,1978.0,1.0,0,0,1.0,1371.0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
1845,0,1.0,352.0,2014.0,0.0,1,0,1.0,1010.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
1846,1,1.0,413.0,2011.0,4.0,0,1,1.0,10.0,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False
1847,0,1.0,22.0,1997.0,0.0,1,0,1.0,38.0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
1848,0,1.0,472.0,2014.0,1.0,1,0,1.0,1010.0,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
1849,0,1.0,151.0,2012.0,0.0,1,1,1.0,1371.0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
1850,0,1.0,175.0,2008.0,0.0,0,0,1.0,162.0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
1851,0,1.0,79.0,2004.0,1.0,1,1,1.0,1.0,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
1852,1,1.0,52.0,2006.0,1.0,0,1,3.0,1.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
1853,1,1.0,25.0,2016.0,2.0,0,1,1.0,6.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1854,0,1.0,1010.0,2008.0,0.0,1,0,1.0,43.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1855,1,1.0,152.0,2012.0,4.0,1,1,1.0,84.0,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
1856,1,1.0,171.0,2004.0,6.0,0,0,1.0,105.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
1857,1,1.0,301.0,2012.0,0.0,1,1,2.0,84.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1858,0,1.0,156.0,2014.0,0.0,1,0,1.0,84.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1859,0,1.0,816.0,2018.0,0.0,1,1,2.0,27.0,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
1860,1,1.0,140.0,2015.0,4.0,0,1,1.0,5.0,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False
1861,1,1.0,1210.0,2015.0,1.0,1,1,1.0,1371.0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
1862,1,1.0,186.0,2013.0,1.0,0,1,3.0,5.0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
1863,0,1.0,210.0,2016.0,0.0,1,1,2.0,1371.0,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
1864,1,1.0,115.0,2010.0,0.0,0,0,1.0,84.0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
1865,1,1.0,137.0,2015.0,0.0,0,1,2.0,5.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1866,0,1.0,2117.0,2013.0,4.0,1,1,3.0,105.0,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False
1867,1,1.0,322.0,2011.0,7.0,0,1,2.0,17.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1868,0,1.0,311.0,2014.0,0.0,1,0,1.0,111.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
1869,1,1.0,361.0,2012.0,4.0,0,1,1.0,58.0,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
1870,1,1.0,303.0,2011.0,0.0,0,1,1.0,30.0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
1871,1,1.0,159.0,2009.0,4.0,1,0,1.0,19.0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
1872,0,1.0,500.0,2013.0,0.0,1,1,1.0,1010.0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
1873,1,1.0,123.0,2013.0,0.0,0,1,1.0,1371.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
1874,1,1.0,111.0,2014.0,0.0,0,1,1.0,44.0,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
1875,0,1.0,405.0,1992.0,0.0,1,1,4.0,1010.0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
1876,0,1.0,350.0,0.0,0.0,1,1,1.0,84.0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
1877,1,1.0,355.0,2013.0,4.0,0,1,1.0,10.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1878,1,1.0,623.0,2013.0,0.0,1,1,1.0,1371.0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
1879,1,1.0,183.0,2007.0,4.0,0,1,2.0,18.0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
1880,1,1.0,195.0,2012.0,0.0,1,1,1.0,1371.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
1881,1,1.0,291.0,2011.0,0.0,1,0,1.0,96.0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
1882,0,1.0,85.0,0.0,0.0,1,0,1.0,109.0,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
1883,1,1.0,183.0,2013.0,1.0,1,1,1.0,32.0,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
1884,0,1.0,244.0,2007.0,0.0,1,0,1.0,2.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
1885,1,1.0,77.0,2013.0,1.0,0,1,1.0,8.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1886,1,1.0,36.0,2008.0,0.0,0,1,3.0,84.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1887,1,1.0,284.0,2011.0,6.0,0,1,2.0,1010.0,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
1888,1,1.0,247.0,2013.0,7.0,0,1,1.0,1371.0,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
1889,0,1.0,76.0,2004.0,0.0,1,0,1.0,84.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1890,1,1.0,75.0,2017.0,6.0,1,1,2.0,1371.0,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
1891,1,1.0,105.0,2011.0,4.0,0,1,1.0,2.0,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
1892,0,1.0,199.0,2016.0,1.0,1,1,2.0,22.0,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
1893,0,1.0,218.0,2010.0,4.0,1,1,1.0,1371.0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
1894,1,1.0,1250.0,0.0,6.0,1,1,2.0,3.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1895,0,1.0,205.0,2009.0,4.0,1,1,1.0,61.0,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
1896,0,1.0,63.0,2010.0,4.0,1,1,1.0,7.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1897,0,1.0,180.0,2013.0,0.0,1,1,1.0,84.0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
1898,1,1.0,739.0,2012.0,0.0,1,1,1.0,1010.0,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
1899,0,1.0,482.0,2018.0,0.0,0,1,4.0,1371.0,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
1900,1,1.0,31.0,2003.0,4.0,0,1,1.0,1.0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
1901,0,1.0,323.0,0.0,4.0,1,0,1.0,10.0,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
1902,1,1.0,183.0,2006.0,4.0,0,1,2.0,219.0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
1903,0,1.0,32.0,2011.0,4.0,1,1,2.0,111.0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
1904,1,1.0,74.0,2006.0,0.0,0,1,1.0,1010.0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
1905,0,1.0,654.0,2008.0,4.0,1,1,1.0,28.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1906,1,1.0,106.0,0.0,4.0,0,1,1.0,108.0,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False
1907,1,1.0,328.0,2012.0,6.0,0,1,1.0,58.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
1908,0,1.0,268.0,2006.0,4.0,1,1,1.0,2.0,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False
1909,1,1.0,41.0,2003.0,0.0,0,0,1.0,1371.0,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
1910,1,1.0,170.0,2014.0,4.0,0,1,3.0,2.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
1911,1,1.0,183.0,2016.0,0.0,0,1,4.0,219.0,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False
1912,0,1.0,157.0,2012.0,4.0,1,1,1.0,84.0,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
1913,0,1.0,739.0,2015.0,0.0,1,1,3.0,3.0,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
1914,1,1.0,181.0,2013.0,1.0,1,1,1.0,1.0,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
1915,0,1.0,1987.0,2016.0,0.0,1,0,1.0,1371.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
1916,1,1.0,217.0,2019.0,0.0,0,0,1.0,84.0,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
1917,0,1.0,567.0,2013.0,4.0,1,0,1.0,96.0,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
1918,1,1.0,60.0,2008.0,1.0,1,1,1.0,8.0,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
1919,0,1.0,517.0,2019.0,0.0,1,1,1.0,1371.0,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
1920,0,1.0,109.0,2003.0,4.0,1,0,1.0,1371.0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
1921,0,1.0,509.0,2017.0,2.0,1,1,1.0,1010.0,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
1922,1,1.0,94.0,2008.0,4.0,0,0,1.0,1.0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
1923,0,1.0,105.0,2009.0,4.0,1,0,1.0,1.0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
1924,1,1.0,0.0,2019.0,0.0,0,1,1.0,48.0,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
1925,1,1.0,72.0,2006.0,4.0,0,1,1.0,8.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
1926,1,1.0,75.0,2014.0,0.0,0,1,1.0,1371.0,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
1927,1,1.0,183.0,2011.0,4.0,0,0,1.0,26.0,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
1928,0,1.0,134.0,2010.0,7.0,1,0,1.0,1371.0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
1929,1,1.0,29.0,2009.0,4.0,0,1,1.0,2.0,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
1930,1,1.0,17.0,2009.0,1.0,0,1,1.0,91.0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
1931,1,1.0,21.0,2007.0,4.0,0,0,1.0,84.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1932,1,1.0,204.0,2015.0,0.0,0,1,1.0,84.0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
1933,1,1.0,8.0,2008.0,0.0,0,0,1.0,44.0,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
1934,1,1.0,677.0,0.0,4.0,0,1,1.0,1371.0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False
